acctnum,gender,state,zip,zip3,first,last,book,nonbook,total,purch,child,youth,cook,doit,reference,art,geog,buyer
31541,F,MD,21208,212,13,13,15,208,223,1,1,0,0,0,0,0,0,0
31542,F,NY,14468,144,27,13,45,170,215,4,1,0,2,0,1,0,0,0
31543,M,NJ,7719,77,9,9,15,76,91,1,0,0,0,0,0,0,1,0
31544,F,NY,13619,136,13,9,25,293,318,2,0,0,2,0,0,0,0,0
31545,M,RI,2816,28,11,5,29,144,173,2,1,0,0,0,0,0,1,0
31546,F,NJ,7403,74,15,15,15,57,72,1,0,0,0,1,0,0,0,0
31547,F,NY,10465,104,1,1,15,163,178,1,0,0,0,0,1,0,0,0
31548,M,MD,21234,212,17,13,28,202,230,2,1,0,0,0,0,1,0,0
31549,M,PA,19018,190,41,27,55,48,103,5,0,2,2,1,0,0,0,0
31550,F,CT,6516,65,15,1,37,39,76,3,1,0,0,0,0,1,1,0
31551,M,NJ,8850,88,7,7,15,6,21,1,1,0,0,0,0,0,0,0
31552,M,CT,6902,69,17,1,91,297,388,8,4,0,2,0,1,1,0,1
31553,F,MD,20853,208,13,9,24,73,97,2,1,1,0,0,0,0,0,0
31554,M,PA,19021,190,7,7,15,186,201,1,0,0,0,0,0,0,1,1
31555,F,PA,19116,191,31,27,28,98,126,2,1,0,0,0,0,1,0,0
31556,M,CT,6897,68,19,13,28,172,200,2,0,0,1,0,0,1,0,0
31557,M,NJ,8003,80,9,3,29,251,280,2,0,0,0,0,0,1,1,0
31558,F,MD,20854,208,9,9,15,122,137,1,1,0,0,0,0,0,0,0
31559,M,NY,11747,117,37,7,131,71,202,12,3,1,2,2,3,1,0,0
31560,F,NJ,8087,80,23,9,77,308,385,7,1,1,1,2,2,0,0,0
31561,F,ME,4054,40,15,13,25,85,110,2,0,1,1,0,0,0,0,0
31562,M,NY,11726,117,39,31,25,63,88,2,1,0,1,0,0,0,0,0
31563,M,NY,14809,148,15,15,15,214,229,1,0,0,0,0,0,0,1,0
31564,F,NY,11746,117,59,25,81,175,256,7,1,2,0,2,0,1,1,0
31565,M,DC,20009,200,51,5,135,307,442,12,2,0,4,2,1,2,1,0
31566,F,MA,2574,25,15,11,25,40,65,2,0,1,1,0,0,0,0,0
31567,F,NJ,8046,80,35,9,97,115,212,9,3,1,3,0,0,1,1,0
31568,F,NY,10990,109,7,7,15,290,305,1,0,0,0,0,0,1,0,0
31569,F,NJ,8757,87,11,11,15,206,221,1,0,0,1,0,0,0,0,0
31570,M,PA,15227,152,19,9,33,133,166,3,1,0,1,0,1,0,0,0
31571,M,NY,13493,134,35,7,53,99,152,5,2,1,1,1,0,0,0,0
31572,F,MA,2631,26,27,13,89,63,152,7,0,0,2,0,0,3,2,1
31573,M,NY,11733,117,27,15,48,274,322,4,0,2,0,1,0,1,0,0
31574,M,NY,12996,129,39,11,82,250,332,7,2,0,2,1,0,0,2,0
31575,F,NY,11510,115,3,3,15,49,64,1,0,0,1,0,0,0,0,0
31576,M,NJ,7642,76,65,15,110,172,282,10,2,1,3,2,0,0,2,0
31577,F,PA,18424,184,7,7,15,36,51,1,0,0,0,0,0,0,1,0
31578,F,PA,18102,181,17,17,15,240,255,1,0,0,0,0,0,0,1,0
31579,M,NJ,7730,77,19,13,28,295,323,2,1,0,0,0,0,1,0,0
31580,F,MD,20748,207,85,21,123,122,245,11,4,1,3,1,0,1,1,0
31581,M,NJ,7632,76,15,15,15,151,166,1,0,0,1,0,0,0,0,0
31582,M,PA,15216,152,23,13,49,135,184,4,1,0,1,1,0,1,0,1
31583,F,NJ,8046,80,5,5,15,283,298,1,0,0,1,0,0,0,0,0
31584,F,NJ,8854,88,7,5,29,114,143,2,0,0,0,0,0,0,2,0
31585,M,NJ,8858,88,21,13,26,76,102,2,1,0,0,1,0,0,0,0
31586,F,NJ,8344,83,27,17,40,168,208,3,0,0,0,0,2,1,0,0
31587,F,NY,11003,110,57,15,91,159,250,8,2,1,1,2,0,1,1,0
31588,F,MA,2174,21,7,3,28,83,111,2,0,0,0,1,0,1,0,0
31589,F,MA,2132,21,21,13,25,133,158,2,1,0,1,0,0,0,0,0
31590,F,NY,11209,112,11,7,27,8,35,2,1,0,0,0,1,0,0,0
31591,F,NY,11719,117,13,13,15,57,72,1,1,0,0,0,0,0,0,0
31592,F,PA,19403,194,51,21,115,212,327,10,4,2,1,0,0,1,2,0
31593,F,NY,14616,146,17,9,29,194,223,2,1,0,0,0,0,0,1,0
31594,M,NY,13053,130,9,3,26,88,114,2,0,0,1,1,0,0,0,0
31595,F,MD,21090,210,13,11,25,136,161,2,0,0,2,0,0,0,0,0
31596,M,PA,19148,191,31,5,128,351,479,12,3,4,3,0,1,0,1,0
31597,F,DE,19807,198,39,15,106,149,255,9,1,0,2,3,0,1,2,0
31598,F,PA,15143,151,35,15,109,60,169,9,0,0,5,2,0,1,1,0
31599,F,CT,6902,69,31,7,113,268,381,9,1,0,1,0,4,1,2,0
31600,F,NJ,8029,80,3,3,15,166,181,1,1,0,0,0,0,0,0,0
31601,M,NJ,7052,70,29,15,47,29,76,4,1,0,0,1,1,1,0,0
31602,M,MA,1453,14,37,21,66,167,233,6,1,1,3,0,0,0,1,0
31603,F,NJ,7650,76,11,11,15,158,173,1,0,0,1,0,0,0,0,0
31604,M,NY,11003,110,51,11,102,129,231,9,1,1,3,1,1,1,1,0
31605,F,MD,21042,210,13,13,15,155,170,1,0,0,0,0,0,1,0,0
31606,F,PA,19018,190,39,7,84,246,330,7,1,1,1,1,1,1,1,0
31607,F,MA,1906,19,9,1,29,79,108,2,0,0,1,0,0,0,1,0
31608,F,NJ,7650,76,21,11,46,254,300,4,1,0,1,0,1,1,0,0
31609,F,PA,19116,191,11,9,29,136,165,2,0,0,0,1,0,0,1,0
31610,F,PA,19462,194,31,11,45,286,331,4,0,1,3,0,0,0,0,0
31611,M,NJ,8016,80,69,11,136,126,262,12,0,4,4,0,0,2,2,1
31612,F,NY,11364,113,19,9,38,209,247,3,0,1,1,0,0,0,1,0
31613,F,MD,20783,207,9,9,15,59,74,1,0,0,0,1,0,0,0,0
31614,F,NJ,8223,82,7,7,15,235,250,1,0,0,1,0,0,0,0,0
31615,F,NJ,7647,76,47,13,86,121,207,7,2,0,0,2,0,1,2,0
31616,M,NJ,7823,78,73,29,100,285,385,8,2,0,0,1,1,2,2,1
31617,F,MA,1108,11,13,7,25,54,79,2,0,0,2,0,0,0,0,0
31618,F,NY,11234,112,31,25,28,232,260,2,0,1,0,0,0,1,0,0
31619,F,NY,11554,115,15,15,15,50,65,1,0,0,1,0,0,0,0,0
31620,F,PA,18614,186,51,15,103,107,210,9,1,2,2,1,0,2,1,0
31621,F,MD,20814,208,35,27,26,239,265,2,1,0,0,1,0,0,0,0
31622,F,NY,10805,108,15,9,28,216,244,2,0,0,0,0,0,2,0,1
31623,F,NY,14618,146,27,27,15,6,21,1,0,0,0,0,1,0,0,0
31624,M,NJ,7644,76,37,15,44,304,348,4,1,0,1,2,0,0,0,0
31625,F,PA,15202,152,59,13,105,90,195,9,2,1,1,2,0,1,2,0
31626,M,NJ,7087,70,19,9,48,173,221,4,0,0,1,1,1,1,0,0
31627,F,NY,11722,117,11,11,15,82,97,1,0,0,1,0,0,0,0,0
31628,M,MA,2368,23,19,9,50,53,103,4,0,0,1,1,0,1,1,0
31629,F,MA,1562,15,41,33,36,107,143,3,1,0,0,1,0,1,0,0
31630,M,PA,15243,152,33,23,37,273,310,3,0,0,0,3,0,0,0,0
31631,F,PA,19525,195,13,5,25,208,233,2,1,0,1,0,0,0,0,0
31632,F,DE,19803,198,31,29,29,290,319,2,0,0,0,1,0,0,1,0
31633,F,NJ,8109,81,15,11,23,203,226,2,2,0,0,0,0,0,0,0
31634,F,PA,15632,156,27,25,25,121,146,2,1,0,1,0,0,0,0,0
31635,F,MA,2155,21,5,5,15,227,242,1,0,0,0,1,0,0,0,0
31636,M,PA,18966,189,15,9,25,223,248,2,0,0,2,0,0,0,0,0
31637,M,NY,14580,145,35,29,25,187,212,2,0,1,1,0,0,0,0,0
31638,F,PA,19083,190,29,5,105,119,224,9,0,1,5,1,1,1,0,0
31639,M,NY,14850,148,15,15,15,57,72,1,0,0,0,0,0,0,1,0
31640,M,NY,10021,100,83,11,137,196,333,12,2,1,3,1,1,2,2,0
31641,F,NY,13219,132,21,15,29,140,169,2,0,0,0,0,0,0,2,1
31642,F,CT,6029,60,3,3,15,186,201,1,1,0,0,0,0,0,0,0
31643,F,NY,11742,117,49,15,86,35,121,8,2,2,2,1,0,0,1,0
31644,M,NJ,8876,88,21,3,47,226,273,4,0,0,2,2,0,0,0,0
31645,F,MA,1719,17,37,9,62,256,318,6,4,0,1,0,0,1,0,0
31646,M,NY,14027,140,15,11,27,287,314,2,0,0,1,0,1,0,0,0
31647,F,NJ,8690,86,3,3,15,216,231,1,0,0,0,0,0,0,1,0
31648,F,NJ,7718,77,15,11,29,209,238,2,0,0,1,0,0,0,1,0
31649,F,NY,11204,112,33,33,15,219,234,1,0,0,1,0,0,0,0,0
31650,M,PA,19083,190,17,17,15,225,240,1,0,0,1,0,0,0,0,0
31651,F,NY,11516,115,9,7,29,246,275,2,0,0,0,0,1,0,1,0
31652,M,NY,10468,104,35,27,26,28,54,2,0,1,0,1,0,0,0,0
31653,M,PA,19152,191,39,33,27,26,53,2,0,1,0,0,1,0,0,0
31654,F,DE,19707,197,17,13,25,34,59,2,1,0,1,0,0,0,0,0
31655,F,NY,11375,113,7,1,26,107,133,2,0,0,1,1,0,0,0,0
31656,M,NJ,7481,74,11,11,15,89,104,1,0,0,0,0,0,0,1,0
31657,F,PA,15237,152,23,23,15,7,22,1,1,0,0,0,0,0,0,0
31658,M,MA,2660,26,29,5,62,180,242,6,3,1,0,2,0,0,0,0
31659,F,MA,2186,21,19,19,15,139,154,1,0,0,0,1,0,0,0,0
31660,M,NY,11357,113,67,31,135,211,346,11,3,0,0,2,2,0,4,0
31661,F,CT,6430,64,9,9,15,43,58,1,0,0,0,0,0,0,1,0
31662,F,NY,10583,105,23,15,26,286,312,2,0,0,1,1,0,0,0,0
31663,F,NJ,7620,76,17,17,15,275,290,1,0,1,0,0,0,0,0,0
31664,M,CT,6489,64,49,11,133,261,394,12,2,0,5,1,2,1,1,0
31665,F,PA,17070,170,19,11,26,89,115,2,0,0,1,1,0,0,0,0
31666,F,ME,4210,42,17,11,24,195,219,2,0,2,0,0,0,0,0,0
31667,F,NJ,8875,88,57,11,100,320,420,9,1,2,3,1,0,0,2,0
31668,M,MA,2167,21,57,1,109,93,202,10,3,1,2,1,1,2,0,1
31669,M,NY,11579,115,27,7,58,232,290,5,1,0,4,0,0,0,0,0
31670,M,CT,6062,60,23,19,25,88,113,2,0,0,2,0,0,0,0,0
31671,F,CT,6903,69,11,9,26,92,118,2,1,0,0,1,0,0,0,0
31672,M,PA,18042,180,15,15,15,233,248,1,0,0,0,0,0,0,1,0
31673,M,PA,19067,190,27,13,33,61,94,3,1,1,1,0,0,0,0,0
31674,F,NY,11963,119,3,3,15,282,297,1,1,0,0,0,0,0,0,0
31675,F,MD,21009,210,11,11,15,190,205,1,0,1,0,0,0,0,0,0
31676,F,NY,10707,107,11,5,26,215,241,2,0,1,0,1,0,0,0,0
31677,M,NJ,7932,79,59,13,129,202,331,12,3,2,4,3,0,0,0,0
31678,F,PA,17023,170,69,13,110,257,367,10,3,0,3,1,2,0,1,0
31679,F,DE,19901,199,3,3,15,43,58,1,1,0,0,0,0,0,0,0
31680,F,NJ,7712,77,13,7,29,197,226,2,1,0,0,0,0,0,1,0
31681,F,PA,17601,176,19,13,29,95,124,2,1,0,0,0,0,0,1,0
31682,F,NJ,7876,78,29,23,24,126,150,2,1,1,0,0,0,0,0,0
31683,F,MA,2066,20,5,5,15,235,250,1,0,0,1,0,0,0,0,0
31684,F,PA,19152,191,17,15,28,97,125,2,0,0,0,0,1,1,0,0
31685,F,NY,11772,117,29,29,15,128,143,1,1,0,0,0,0,0,0,0
31686,F,MA,1440,14,3,3,15,202,217,1,1,0,0,0,0,0,0,0
31687,F,NJ,7735,77,39,11,104,265,369,9,4,0,2,0,2,0,1,0
31688,M,MA,2114,21,13,13,15,198,213,1,0,0,0,0,0,1,0,0
31689,M,PA,19380,193,35,15,103,240,343,9,3,1,0,1,2,0,2,0
31690,F,NY,10305,103,7,7,15,21,36,1,0,1,0,0,0,0,0,0
31691,F,NY,11235,112,19,13,39,305,344,3,0,0,1,0,0,0,2,0
31692,M,NY,12601,126,37,11,57,205,262,5,2,0,1,1,0,1,0,1
31693,M,NJ,8757,87,37,3,75,266,341,6,1,1,0,0,0,0,4,1
31694,F,NJ,7083,70,37,11,94,290,384,8,0,0,4,1,1,2,0,0
31695,M,NY,10462,104,3,3,15,261,276,1,1,0,0,0,0,0,0,1
31696,F,RI,2906,29,25,11,65,265,330,6,2,0,3,0,0,0,1,0
31697,F,NJ,7052,70,5,1,28,83,111,2,0,0,0,0,0,2,0,0
31698,F,NH,3802,38,7,3,29,55,84,2,0,1,0,0,0,0,1,0
31699,F,NJ,8012,80,15,15,15,22,37,1,0,0,1,0,0,0,0,0
31700,F,PA,19148,191,13,13,15,109,124,1,1,0,0,0,0,0,0,0
31701,M,NY,11757,117,33,33,15,44,59,1,0,0,1,0,0,0,0,0
31702,M,MA,1821,18,3,3,15,220,235,1,0,0,0,0,0,0,1,0
31703,M,NY,11235,112,35,5,126,311,437,11,3,0,3,2,1,2,0,0
31704,F,NJ,7044,70,13,13,15,165,180,1,0,0,1,0,0,0,0,0
31705,M,MA,2155,21,55,31,53,57,110,4,0,0,0,1,0,1,2,0
31706,M,MD,20895,208,13,9,24,36,60,2,1,1,0,0,0,0,0,0
31707,M,PA,19083,190,17,13,25,176,201,2,0,0,2,0,0,0,0,0
31708,M,NY,10956,109,59,3,122,125,247,11,2,2,1,3,0,3,0,0
31709,M,NY,11370,113,51,5,120,109,229,11,5,2,1,1,0,1,1,0
31710,F,NY,11746,117,13,13,15,113,128,1,0,1,0,0,0,0,0,0
31711,M,PA,18062,180,41,21,65,59,124,5,1,0,0,1,1,1,1,0
31712,F,PA,19061,190,45,11,65,228,293,6,1,2,2,0,0,1,0,0
31713,F,NY,11436,114,25,7,33,305,338,3,1,0,1,1,0,0,0,1
31714,M,ME,4901,49,17,9,28,94,122,2,1,0,0,0,0,1,0,0
31715,M,NJ,7724,77,31,13,91,257,348,8,1,1,1,2,2,0,1,0
31716,F,PA,17112,171,9,9,15,24,39,1,0,1,0,0,0,0,0,0
31717,M,NY,10031,100,27,15,38,135,173,3,0,0,2,0,0,1,0,0
31718,M,NJ,8028,80,47,35,58,25,83,5,1,0,1,2,0,0,1,0
31719,M,NY,11357,113,43,5,119,269,388,11,4,2,0,1,1,3,0,1
31720,F,MA,2159,21,57,33,117,79,196,10,1,1,3,0,2,1,2,0
31721,F,NJ,8724,87,13,13,15,55,70,1,0,0,1,0,0,0,0,0
31722,M,PA,19609,196,15,15,15,164,179,1,0,0,0,1,0,0,0,0
31723,F,NY,11762,117,17,13,28,207,235,2,1,0,0,0,0,1,0,0
31724,M,NY,11235,112,65,25,92,77,169,8,1,1,2,2,0,0,2,0
31725,F,PA,19115,191,33,3,73,250,323,7,3,1,2,0,0,1,0,0
31726,F,NY,10509,105,1,1,15,195,210,1,0,0,1,0,0,0,0,1
31727,F,PA,19018,190,13,13,15,42,57,1,0,0,0,1,0,0,0,0
31728,F,MA,1904,19,29,29,15,27,42,1,1,0,0,0,0,0,0,0
31729,F,NJ,7418,74,19,7,34,174,208,3,0,1,2,0,0,0,0,0
31730,M,NY,11961,119,51,13,89,172,261,7,0,0,1,2,1,1,2,0
31731,F,PA,19044,190,15,15,15,29,44,1,0,0,0,1,0,0,0,0
31732,M,MA,1930,19,9,3,29,120,149,2,0,0,1,0,0,0,1,1
31733,M,NY,11357,113,3,3,15,159,174,1,0,0,0,1,0,0,0,0
31734,F,NJ,8302,83,5,5,15,116,131,1,0,0,1,0,0,0,0,0
31735,F,NH,3060,30,17,17,15,109,124,1,0,0,0,0,0,1,0,0
31736,M,PA,18064,180,11,9,26,46,72,2,0,1,0,1,0,0,0,0
31737,M,NJ,8088,80,11,5,26,152,178,2,0,0,1,1,0,0,0,1
31738,F,CT,6001,60,17,9,28,36,64,2,1,0,0,0,0,1,0,0
31739,M,NJ,8070,80,23,23,15,108,123,1,0,0,0,1,0,0,0,0
31740,M,MD,21209,212,63,15,140,125,265,12,2,0,2,3,0,3,2,0
31741,M,PA,17512,175,9,9,15,264,279,1,0,0,0,0,0,0,1,0
31742,F,NJ,7502,75,33,15,65,228,293,5,0,2,0,0,0,1,2,0
31743,M,MD,21234,212,13,13,15,122,137,1,0,0,1,0,0,0,0,0
31744,M,PA,19033,190,57,21,70,296,366,6,2,0,0,2,1,1,0,0
31745,M,NY,11566,115,51,21,77,243,320,7,2,0,3,0,1,0,1,0
31746,M,NY,11378,113,15,15,15,64,79,1,0,0,0,0,1,0,0,0
31747,F,NJ,7204,72,49,11,86,125,211,8,2,1,3,0,0,2,0,0
31748,F,MD,21136,211,21,21,15,266,281,1,0,1,0,0,0,0,0,0
31749,M,NJ,7701,77,31,9,101,66,167,9,3,0,4,0,1,1,0,1
31750,M,MD,21117,211,21,11,36,302,338,3,0,0,2,1,0,0,0,0
31751,F,NY,11561,115,51,11,81,169,250,7,0,1,4,0,0,1,1,0
31752,F,PA,19075,190,19,19,15,242,257,1,0,1,0,0,0,0,0,0
31753,F,CT,6053,60,35,33,27,69,96,2,0,0,1,0,1,0,0,0
31754,M,NY,12778,127,41,9,131,332,463,12,2,1,4,2,1,1,1,0
31755,F,NJ,7032,70,17,13,28,196,224,2,0,0,0,0,1,1,0,0
31756,M,PA,19140,191,55,11,130,220,350,12,3,4,0,2,0,0,3,0
31757,F,NH,3053,30,43,15,118,95,213,10,4,1,1,0,1,1,2,0
31758,F,NY,11214,112,3,3,15,265,280,1,0,0,0,0,1,0,0,0
31759,F,NY,11221,112,15,15,15,288,303,1,0,0,1,0,0,0,0,0
31760,M,PA,15601,156,5,5,15,285,300,1,0,0,0,0,0,1,0,0
31761,M,NY,10533,105,19,19,15,148,163,1,0,0,0,1,0,0,0,0
31762,M,MA,1463,14,85,31,133,191,324,11,1,1,3,0,1,2,3,0
31763,M,MD,20708,207,13,13,15,8,23,1,0,0,0,0,0,1,0,0
31764,M,NJ,7050,70,15,9,28,40,68,2,0,0,0,0,1,1,0,1
31765,F,NY,11570,115,25,17,25,270,295,2,0,0,2,0,0,0,0,0
31766,M,NJ,7726,77,39,7,127,98,225,11,2,1,0,3,2,1,2,0
31767,F,PA,19041,190,11,5,26,173,199,2,0,0,1,1,0,0,0,0
31768,F,NY,10010,100,33,33,15,213,228,1,0,0,1,0,0,0,0,0
31769,F,PA,17601,176,7,7,15,154,169,1,1,0,0,0,0,0,0,0
31770,F,PA,19118,191,23,1,61,295,356,5,0,1,2,0,0,1,1,1
31771,F,MA,2030,20,31,25,29,238,267,2,0,0,0,0,0,0,2,0
31772,F,PA,18944,189,31,1,139,263,402,12,2,1,5,0,0,2,2,0
31773,M,NY,12528,125,35,21,38,79,117,3,0,0,2,0,0,1,0,0
31774,M,NJ,7010,70,55,35,90,171,261,8,3,0,2,1,0,0,2,0
31775,M,PA,15108,151,45,15,105,276,381,9,1,1,2,1,1,2,1,1
31776,F,NY,11364,113,5,5,15,113,128,1,0,0,1,0,0,0,0,0
31777,M,NY,14850,148,43,1,91,86,177,8,3,0,2,0,1,0,2,0
31778,F,NY,10468,104,7,7,15,96,111,1,0,0,0,0,0,0,1,0
31779,M,NY,10312,103,31,3,58,165,223,5,2,0,1,1,0,0,1,0
31780,F,NY,14223,142,15,9,24,233,257,2,1,1,0,0,0,0,0,0
31781,M,MD,21035,210,31,3,134,300,434,11,2,0,0,5,1,0,3,0
31782,F,NJ,7874,78,11,7,29,21,50,2,0,0,1,0,0,0,1,0
31783,F,NY,10550,105,9,9,15,264,279,1,0,0,1,0,0,0,0,0
31784,M,NJ,7675,76,67,29,96,202,298,9,3,1,3,0,1,0,1,0
31785,F,NY,11226,112,43,17,90,308,398,8,1,2,2,1,0,1,1,0
31786,M,NY,14224,142,21,15,25,91,116,2,1,0,1,0,0,0,0,0
31787,F,NY,10475,104,3,1,29,194,223,2,0,1,0,0,0,0,1,0
31788,F,NJ,8807,88,13,13,15,236,251,1,0,0,0,1,0,0,0,0
31789,F,MA,2155,21,17,9,26,121,147,2,1,0,0,1,0,0,0,0
31790,F,MD,21061,210,33,29,29,298,327,2,1,0,0,0,0,0,1,0
31791,F,NJ,8822,88,7,1,25,246,271,2,0,0,2,0,0,0,0,0
31792,F,NJ,8054,80,45,13,118,82,200,10,2,1,2,0,1,2,2,1
31793,F,DE,19711,197,53,15,93,120,213,8,2,1,1,1,0,2,1,0
31794,F,NJ,8052,80,37,29,24,254,278,2,1,1,0,0,0,0,0,0
31795,F,PA,19103,191,17,9,25,106,131,2,0,0,2,0,0,0,0,0
31796,F,MD,21146,211,21,13,25,111,136,2,0,1,1,0,0,0,0,0
31797,M,NJ,8755,87,9,3,27,275,302,2,0,0,1,0,1,0,0,0
31798,F,MD,21237,212,27,11,94,212,306,8,1,1,2,0,2,0,2,0
31799,F,NJ,7738,77,23,13,32,78,110,3,2,1,0,0,0,0,0,0
31800,F,NY,11692,116,19,15,26,190,216,2,1,0,0,1,0,0,0,1
31801,F,MA,1040,10,5,5,15,204,219,1,0,0,1,0,0,0,0,0
31802,F,NJ,8012,80,13,11,27,125,152,2,0,0,0,0,2,0,0,0
31803,F,NY,11703,117,49,7,103,163,266,9,1,0,5,0,0,2,1,0
31804,F,CT,6705,67,17,17,15,286,301,1,1,0,0,0,0,0,0,0
31805,F,PA,19083,190,35,35,15,293,308,1,0,0,0,0,0,0,1,0
31806,F,PA,19444,194,19,11,29,132,161,2,1,0,0,0,0,0,1,0
31807,F,PA,19063,190,21,21,15,179,194,1,0,1,0,0,0,0,0,0
31808,F,PA,19145,191,49,19,102,92,194,9,3,1,0,1,2,1,1,0
31809,F,PA,16841,168,37,33,27,161,188,2,0,0,1,0,1,0,0,0
31810,F,NJ,7407,74,25,9,42,281,323,3,1,0,0,0,0,1,1,0
31811,M,MD,21045,210,11,5,27,23,50,2,0,0,0,1,1,0,0,0
31812,M,NY,11427,114,9,9,15,277,292,1,0,0,1,0,0,0,0,0
31813,F,MA,2364,23,19,15,28,143,171,2,0,0,1,0,0,1,0,0
31814,F,NY,14020,140,7,7,15,272,287,1,0,0,1,0,0,0,0,0
31815,F,MA,2360,23,15,15,15,154,169,1,0,0,0,0,0,0,1,0
31816,F,MD,21234,212,31,29,25,230,255,2,0,0,2,0,0,0,0,0
31817,F,NY,10044,100,35,9,119,76,195,11,7,0,1,0,1,1,1,0
31818,F,MA,2172,21,9,1,26,277,303,2,0,0,1,1,0,0,0,1
31819,F,NY,11753,117,15,13,27,186,213,2,0,1,0,0,1,0,0,0
31820,M,PA,16648,166,15,13,25,77,102,2,0,0,2,0,0,0,0,0
31821,M,MA,2193,21,17,9,38,276,314,3,0,1,0,0,1,0,1,0
31822,M,CT,6798,67,11,3,23,192,215,2,2,0,0,0,0,0,0,0
31823,F,NY,14526,145,13,7,29,209,238,2,1,0,0,0,0,0,1,0
31824,F,NJ,7607,76,81,33,99,161,260,9,3,1,1,1,1,2,0,0
31825,F,NY,11709,117,59,9,105,54,159,10,7,0,1,0,1,1,0,0
31826,M,PA,19128,191,35,13,103,280,383,9,3,1,1,0,1,1,2,0
31827,F,PA,17603,176,39,15,78,51,129,7,1,2,2,0,1,0,1,0
31828,F,NY,11598,115,23,1,45,187,232,4,2,0,1,0,1,0,0,0
31829,F,NJ,8010,80,47,33,57,312,369,5,0,1,3,0,0,1,0,0
31830,M,CT,6118,61,31,13,70,24,94,6,1,1,0,2,0,1,1,0
31831,F,MA,2360,23,23,23,15,157,172,1,0,0,1,0,0,0,0,0
31832,M,NY,14075,140,29,15,52,34,86,4,0,0,0,1,1,0,2,0
31833,M,CT,6071,60,19,13,37,273,310,3,2,0,0,0,0,0,1,0
31834,F,NY,10310,103,21,15,29,222,251,2,0,0,1,0,0,0,1,0
31835,F,NY,11542,115,19,13,28,253,281,2,0,1,0,0,0,1,0,0
31836,F,NY,11103,111,9,3,26,278,304,2,1,0,0,1,0,0,0,0
31837,M,MA,1949,19,47,31,47,54,101,4,1,0,0,1,0,2,0,0
31838,M,NY,11746,117,17,9,27,286,313,2,0,0,0,1,1,0,0,0
31839,F,PA,15926,159,25,25,15,109,124,1,0,1,0,0,0,0,0,0
31840,M,NY,11717,117,51,9,134,137,271,12,2,1,2,4,0,1,2,0
31841,M,NY,11701,117,61,9,126,333,459,11,2,2,1,2,1,1,2,0
31842,F,NJ,8232,82,53,7,108,260,368,9,1,3,0,0,1,3,1,1
31843,M,MA,1201,12,31,3,101,99,200,8,0,1,0,1,2,2,2,0
31844,F,MA,1830,18,13,13,15,38,53,1,0,1,0,0,0,0,0,0
31845,F,CT,6013,60,11,11,15,132,147,1,0,0,0,0,1,0,0,0
31846,M,NJ,7087,70,21,13,24,161,185,2,1,1,0,0,0,0,0,0
31847,F,PA,16803,168,17,15,28,231,259,2,1,0,0,0,0,1,0,0
31848,F,NY,11725,117,15,11,25,228,253,2,1,0,1,0,0,0,0,0
31849,F,NY,10021,100,15,11,27,64,91,2,1,0,0,0,1,0,0,0
31850,F,MA,1844,18,11,11,15,146,161,1,1,0,0,0,0,0,0,0
31851,M,PA,16881,168,37,11,121,330,451,11,2,2,1,3,0,2,1,0
31852,F,NJ,7047,70,51,15,85,169,254,7,0,1,1,2,1,0,2,0
31853,F,MA,1020,10,23,15,29,151,180,2,0,1,0,0,0,0,1,0
31854,F,NJ,7631,76,17,9,29,100,129,2,1,0,0,0,0,0,1,0
31855,F,NH,3110,31,73,33,142,83,225,12,1,1,4,1,3,0,2,0
31856,F,NJ,8003,80,21,15,27,274,301,2,0,0,1,0,1,0,0,0
31857,F,NY,11030,110,23,19,26,29,55,2,0,0,1,1,0,0,0,0
31858,M,MA,2402,24,13,7,27,300,327,2,0,0,0,1,1,0,0,0
31859,F,NY,11236,112,65,13,101,49,150,9,2,0,3,2,0,0,2,0
31860,M,NY,11757,117,17,9,25,231,256,2,0,0,2,0,0,0,0,0
31861,F,RI,2865,28,25,25,15,183,198,1,1,0,0,0,0,0,0,0
31862,F,NJ,7950,79,3,3,15,107,122,1,0,0,0,0,1,0,0,0
31863,M,NJ,7506,75,29,9,49,181,230,4,0,1,0,2,0,0,1,0
31864,M,NY,10314,103,49,1,113,124,237,10,4,0,2,2,1,1,0,0
31865,F,NY,10588,105,25,23,24,119,143,2,0,2,0,0,0,0,0,0
31866,M,MD,21222,212,37,13,89,286,375,8,2,1,2,0,2,1,0,0
31867,M,NJ,7728,77,19,11,43,237,280,4,1,1,0,2,0,0,0,0
31868,F,NY,11741,117,13,13,15,108,123,1,0,0,0,0,1,0,0,0
31869,F,MA,2090,20,11,7,27,139,166,2,1,0,0,0,1,0,0,0
31870,F,NY,11751,117,21,5,49,96,145,4,0,2,0,0,1,1,0,0
31871,M,NJ,8016,80,11,9,28,218,246,2,1,0,0,0,0,1,0,1
31872,F,MA,1033,10,17,15,29,226,255,2,1,0,0,0,0,0,1,0
31873,M,MD,21209,212,5,3,26,58,84,2,0,1,0,1,0,0,0,0
31874,F,PA,19131,191,19,1,90,175,265,8,1,1,4,1,1,0,0,0
31875,M,NY,10302,103,27,27,15,197,212,1,0,0,0,0,0,1,0,0
31876,F,MD,21228,212,15,11,24,252,276,2,1,1,0,0,0,0,0,0
31877,M,NY,11701,117,11,11,15,196,211,1,0,0,0,1,0,0,0,0
31878,M,NJ,8741,87,21,13,23,182,205,2,2,0,0,0,0,0,0,0
